12.71	4.89	5.38	11.70	100856.00
12.71	4.89	5.38	11.70	100859.00
12.71	4.89	5.87	11.70	100855.00
12.71	4.89	5.87	11.70	100848.00
12.71	4.89	5.87	11.80	100869.00
12.71	4.89	5.87	11.80	100854.00
12.71	4.89	5.87	11.80	100863.00
12.71	4.89	5.87	11.80	100856.00
12.71	4.89	5.87	11.90	100866.00
12.71	4.89	5.87	11.90	100865.00
12.71	4.89	5.87	11.90	100859.00
12.71	4.89	5.87	11.90	100866.00
12.71	4.89	5.87	12.00	100872.00
12.71	4.89	5.87	12.00	100863.00
13.20	4.89	5.87	12.00	100859.00
13.20	4.89	5.38	12.00	100858.00
13.20	4.89	5.87	12.00	100859.00
13.20	4.89	5.38	12.10	100861.00
13.20	4.89	5.38	12.10	100856.00
13.20	5.38	5.38	12.10	100875.00
13.20	5.38	5.38	12.10	100853.00
13.20	5.38	5.38	12.20	100844.00
13.20	5.38	5.38	12.20	100859.00
13.20	4.89	5.38	12.20	100871.00
13.20	5.38	5.38	12.20	100863.00
13.20	5.38	5.38	12.20	100861.00
13.20	5.38	5.38	12.30	100865.00
13.20	5.38	5.38	12.30	100874.00
13.20	4.89	5.38	12.30	100869.00
13.20	4.89	5.38	12.40	100857.00
13.20	4.89	5.38	12.40	100855.00
13.20	4.89	5.38	12.40	100858.00
13.20	4.89	5.38	12.40	100854.00
13.20	4.89	5.38	12.40	100856.00
13.20	4.89	5.38	12.50	100855.00
13.20	4.89	5.38	12.50	100860.00
13.20	4.89	5.38	12.50	100867.00
13.20	4.89	5.38	12.50	100860.00
13.20	4.89	5.38	12.50	100858.00
13.20	4.89	5.38	12.60	100851.00
13.20	4.89	5.38	12.60	100845.00
13.20	4.89	5.38	12.60	100852.00
13.20	4.89	5.38	12.70	100856.00
13.20	4.89	5.87	12.70	100873.00
13.20	4.89	5.87	12.70	100867.00
13.20	4.89	5.38	12.70	100859.00
13.20	4.89	5.87	12.70	100864.00
13.20	4.89	5.38	12.80	100863.00
13.20	4.89	5.87	12.80	100866.00
13.20	4.89	5.38	12.80	100862.00
13.20	4.89	5.87	12.80	100858.00
13.20	4.89	5.87	12.90	100864.00
13.20	4.89	5.38	12.90	100866.00
13.20	4.89	5.38	12.90	100857.00
13.20	4.89	5.87	12.90	100867.00
13.20	4.89	5.38	12.90	100853.00
13.20	4.89	5.38	13.00	100870.00
13.69	4.89	5.38	13.00	100862.00
13.20	4.89	5.38	13.00	100862.00
13.69	4.89	5.38	13.00	100863.00
13.69	4.89	5.38	13.10	100863.00
13.69	4.89	5.38	13.10	100867.00
13.69	4.89	5.38	13.10	100867.00
13.69	5.38	5.38	13.10	100865.00
13.69	5.38	5.38	13.10	100862.00
13.69	5.38	5.38	13.20	100856.00
13.69	5.38	5.38	13.20	100873.00
13.69	5.38	5.38	13.20	100864.00
13.69	4.89	5.38	13.20	100861.00
14.17	4.89	5.38	13.30	100854.00
14.17	5.38	5.38	13.30	100865.00
13.69	4.89	5.38	13.30	100863.00
14.17	4.89	5.38	13.30	100866.00
13.69	4.89	5.38	13.30	100864.00
13.69	4.89	5.38	13.40	100864.00
13.69	4.89	5.38	13.40	100851.00
13.69	4.89	5.38	13.40	100861.00
13.69	4.89	5.38	13.40	100865.00
13.69	4.89	5.38	13.40	100860.00
14.17	4.89	5.38	13.50	100864.00
14.17	4.89	5.38	13.50	100861.00
13.69	4.89	5.38	13.50	100864.00
13.69	4.89	5.38	13.50	100856.00
13.69	4.89	5.38	13.60	100859.00
14.17	4.89	5.38	13.60	100858.00
14.17	4.89	5.38	13.60	100869.00
14.17	4.89	5.87	13.60	100863.00
13.69	4.89	5.87	13.60	100857.00
13.69	4.89	5.87	13.60	100864.00
14.17	4.89	5.87	13.70	100862.00
13.69	4.89	5.87	13.70	100867.00
13.69	4.89	5.87	13.70	100863.00
14.17	4.89	5.38	13.80	100860.00
13.69	4.89	5.38	13.80	100851.00
13.69	4.89	5.38	13.80	100857.00
13.69	4.89	5.38	13.80	100856.00
13.69	4.89	5.38	13.90	100857.00
14.17	4.89	5.38	13.90	100864.00
14.17	4.89	5.38	13.90	100868.00
13.69	4.89	5.38	13.90	100870.00
13.69	4.89	5.38	13.90	100869.00
13.69	4.89	5.38	13.90	100859.00
13.69	4.89	5.38	14.00	100868.00
13.69	4.89	5.38	14.00	100858.00
13.69	4.89	5.38	14.00	100867.00
13.69	5.38	5.38	14.00	100871.00
13.69	5.38	5.38	14.00	100858.00
14.17	4.89	5.38	14.10	100867.00
13.69	5.38	5.38	14.10	100858.00
14.66	4.40	5.38	14.10	100868.00
14.66	4.89	5.38	14.10	100853.00
14.66	4.89	5.38	14.20	100871.00
14.66	4.89	5.38	14.20	100874.00
14.66	4.89	5.38	14.20	100868.00
14.66	4.89	5.38	14.20	100876.00
14.66	4.89	5.38	14.30	100872.00
14.66	4.89	5.38	14.30	100872.00
14.66	4.89	5.38	14.30	100869.00
14.66	4.89	5.38	14.30	100876.00
14.66	4.89	5.38	14.30	100875.00
14.66	4.89	5.38	14.40	100865.00
14.66	4.89	5.38	14.40	100875.00
14.66	4.89	5.38	14.40	100870.00
14.66	4.89	5.38	14.40	100878.00
14.66	4.89	5.38	14.40	100871.00
14.66	4.89	5.38	14.50	100869.00
14.66	4.89	5.38	14.50	100859.00
14.66	4.89	5.38	14.50	100867.00
14.66	4.89	5.38	14.50	100863.00
14.66	4.89	5.87	14.50	100874.00
14.66	4.89	5.87	14.60	100871.00
14.66	4.89	5.87	14.60	100876.00
14.66	4.89	5.87	14.60	100877.00
14.66	4.89	5.87	14.60	100873.00
14.66	4.89	5.87	14.70	100863.00
14.66	4.89	5.87	14.70	100872.00
14.66	4.89	5.87	14.70	100874.00
14.66	4.89	5.87	14.70	100875.00
14.66	4.89	5.87	14.80	100879.00
14.66	4.89	5.87	14.80	100873.00
14.66	4.89	5.87	14.80	100872.00
14.66	4.89	5.87	14.80	100869.00
14.66	4.89	5.87	14.80	100879.00
14.66	4.89	5.87	14.80	100865.00
14.66	4.89	5.87	14.90	100873.00
14.66	4.89	5.87	14.90	100873.00
15.15	4.89	5.87	14.90	100879.00
15.15	4.89	5.87	14.90	100868.00
15.15	4.89	5.87	15.00	100876.00
14.66	4.89	5.87	15.00	100867.00
15.15	4.89	5.87	15.00	100872.00
15.15	4.89	5.87	15.00	100873.00
15.15	5.38	5.87	15.00	100863.00
15.15	4.89	5.87	15.10	100867.00
15.15	5.38	5.87	15.10	100879.00
15.15	4.89	5.87	15.10	100873.00
15.15	5.38	5.87	15.10	100868.00
15.15	4.89	5.87	15.10	100869.00
15.15	4.89	5.87	15.20	100872.00
15.15	4.89	5.87	15.20	100880.00
15.15	4.89	5.87	15.20	100867.00
15.15	4.89	5.87	15.20	100872.00
15.15	4.89	5.87	15.20	100865.00
15.15	4.89	5.87	15.30	100874.00
15.15	4.89	5.87	15.30	100874.00
15.64	4.89	5.87	15.30	100861.00
15.64	4.89	5.87	15.30	100873.00
15.64	4.89	5.87	15.30	100864.00
15.64	4.89	5.87	15.40	100879.00
15.64	4.89	5.38	15.40	100865.00
15.64	4.89	5.38	15.40	100861.00
15.64	4.89	5.38	15.40	100873.00
15.64	4.89	5.38	15.40	100864.00
15.64	4.89	5.38	15.50	100865.00
15.64	4.89	5.38	15.50	100856.00
15.64	4.89	5.38	15.50	100864.00
15.64	4.89	5.87	15.50	100859.00
15.64	4.89	5.87	15.50	100860.00
15.64	4.89	5.87	15.60	100860.00
15.64	4.89	5.87	15.60	100863.00
15.64	4.40	5.87	15.60	100853.00
15.64	4.40	5.87	15.60	100865.00
15.64	4.40	5.87	15.60	100857.00
15.64	4.40	5.87	15.70	100847.00
15.64	4.40	5.87	15.70	100849.00
15.64	4.40	5.87	15.70	100848.00
